TIME	GEO	UNIT	INDX	COICOP	Value	Flag and Footnotes		
2014M09	France	Index	 2015=100	Agricultural commodity price index	Vegetables	99.5	e	
2014M09	France	Index	 2015=100	Agricultural commodity price index	Potatoes	74.7	e	
2014M09	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.8	e	
2014M09	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2014M09	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	81.7	e	
2014M09	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	100.2	e	
2014M09	France	Index	 2015=100	Agricultural commodity price index	Beer	98.4	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Food	100.3	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	99.9	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Bread	102.6	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Meat	99	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	97.4	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Pork	98.6	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	101.5	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Poultry	101.3	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2014M10	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	114.2	e
2014M10	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	115.5	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	115.5	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	115.5	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Eggs	103.1	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	87.2	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Butter	116.1	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2014M10	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	87.2	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Fruit	92.1	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Vegetables	99.3	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Potatoes	70.2	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Sugar	100.1	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	89	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	100.7	e	
2014M10	France	Index	 2015=100	Agricultural commodity price index	Beer	103.4	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Food	100.1	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	102.5	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Bread	105.7	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Meat	97.4	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	96.8	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Pork	93.7	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	103.6	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.9	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2014M11	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	109.8	e
2014M11	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	110.3	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	110.3	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	110.3	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Eggs	106.5	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	89	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Butter	110.4	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2014M11	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	89	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Fruit	97	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Vegetables	100.1	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Potatoes	67.3	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Sugar	99.2	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	93.9	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	100.8	e	
2014M11	France	Index	 2015=100	Agricultural commodity price index	Beer	105.5	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Food	99.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	104.3	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Bread	107.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Meat	96.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	96.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Pork	91.8	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	104.3	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.1	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2014M12	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	105.8	e
2014M12	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	105.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	105.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	105.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Eggs	106.8	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	91.2	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Butter	105.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2014M12	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	91.2	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Fruit	98.7	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Vegetables	102.1	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Potatoes	65.6	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Sugar	98.9	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	96.3	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	100.4	e	
2014M12	France	Index	 2015=100	Agricultural commodity price index	Beer	104.6	e	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Food	99.6	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	105.4	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Bread	109.1	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Meat	97.5	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	97.9	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Pork	92.4	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	103.6	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.9	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M01	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	101.8	be
2015M01	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	101.6	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	101.6	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	101.6	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Eggs	104.2	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	93.9	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Butter	101.5	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M01	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	93.9	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Fruit	97.3	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Vegetables	105.9	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Potatoes	65.1	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Sugar	99.2	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	96	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	99.5	be	
2015M01	France	Index	 2015=100	Agricultural commodity price index	Beer	100.8	be	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Food	99.3	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	104.8	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Bread	108	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Meat	98	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	98.7	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Pork	93.4	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	102.8	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.9	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M02	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	99.1	e
2015M02	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	98.9	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	98.9	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	98.9	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Eggs	100.9	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	96.6	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Butter	98.9	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M02	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	96.6	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Fruit	97.6	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Vegetables	107.2	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Potatoes	66.3	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Sugar	99.4	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	96.8	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	99.2	e	
2015M02	France	Index	 2015=100	Agricultural commodity price index	Beer	98.4	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Food	99	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	102.5	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Bread	104.6	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Meat	98.6	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	99.1	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Pork	95.2	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	102	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.1	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M03	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	97.3	e
2015M03	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	97.4	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	97.4	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	97.4	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Eggs	96.6	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	99.1	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Butter	97.4	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M03	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	99.1	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Fruit	99.4	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Vegetables	106.3	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Potatoes	69.3	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Sugar	99.5	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	99	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	99.5	e	
2015M03	France	Index	 2015=100	Agricultural commodity price index	Beer	97.2	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Food	98.7	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	98.7	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Bread	99	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Meat	99.1	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	99.3	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Pork	98	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	101	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.5	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M04	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	96	e
2015M04	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	96.6	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	96.6	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	96.6	e	
2015M04	France	Index	 2015=100	Agricultural commodity price index	Eggs	91	e	
